,time_stamp_x,difficulty,time,time_stamp_y,hash,Date,Open,High,Low,Close,Adj Close,Volume,gold_open,gold_high,gold_low,gold_close,gold_adj_close,gold_volume,euro_usd_open,euro_usd_high,euro_usd_low,euro_usd_close,euro_usd_adj_close,euro_usd_volume,sp500_open,sp500_high,sp500_low,sp500_close,sp500_adj_close,sp500_volume,price_increase
10,1511049600000,29938084412.31597,2017-11-19,1511050000000.0,249484036.3,2017-11-19,130.7209930419922,133.6179962158203,127.20800018310547,129.47900390625,129.47900390625,42133000,0.0,0.0,0.0,1274.5999755859375,1274.5999755859375,1.0,0.0,0.0,0.0,1.1732131242752075,1.1732131242752075,0.0,0.0,0.0,0.0,2579.489990234375,2579.489990234375,3309800000.0,1.0
11,1511136000000,31494988793.18467,2017-11-20,1511140000000.0,262458239.5,2017-11-20,129.49600219726562,140.55099487304688,128.48500061035156,135.76499938964844,135.76499938964844,59945400,1274.5999755859375,1275.9000244140625,1274.5999755859375,1274.5999755859375,1274.5999755859375,1.0,1.1732131242752075,1.1807490587234497,1.1725940704345703,1.1731857061386108,1.1731857061386108,0.0,2579.489990234375,2584.639892578125,2578.239990234375,2582.139892578125,2582.139892578125,3023940000.0,1.0
12,1511222400000,30655993096.783974,2017-11-21,1511220000000.0,255466608.6,2017-11-21,136.10499572753906,142.21400451660156,131.3719940185547,141.73800659179688,141.73800659179688,72701504,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,4.0,1.1738742589950562,1.1756683588027954,1.1715501546859741,1.1741223335266113,1.1741223335266113,0.0,2589.169921875,2601.18994140625,2589.169921875,2599.030029296875,2599.030029296875,3351230000.0,1.0
13,1511308800000,32876297319.45993,2017-11-22,1511310000000.0,273969143.8,2017-11-22,142.08200073242188,173.44900512695312,141.13699340820312,165.9499969482422,165.9499969482422,189472000,1284.699951171875,1291.5999755859375,1282.9000244140625,1291.5999755859375,1291.5999755859375,4.0,1.174094796180725,1.179815649986267,1.1735574007034302,1.173722743988037,1.173722743988037,0.0,2600.31005859375,2600.93994140625,2595.22998046875,2597.080078125,2597.080078125,2764110000.0,0.0
14,1511395200000,32827575363.600697,2017-11-23,1511400000000.0,273563127.5,2017-11-23,166.11000061035156,172.91900634765625,156.45399475097656,158.60699462890625,158.60699462890625,109392000,1291.5999755859375,1291.5999755859375,1291.5999755859375,1286.699951171875,1286.699951171875,4.0,1.181516408920288,1.185499906539917,1.1814465522766113,1.1814744472503662,1.1814744472503662,0.0,2597.080078125,2597.080078125,2597.080078125,2600.419921875,2600.419921875,2764110000.0,1.0
15,1511481600000,33085065946.053,2017-11-24,1511480000000.0,275708882.4,2017-11-24,158.61900329589844,162.94200134277344,156.76100158691406,160.02699279785156,160.02699279785156,69178000,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0.0,1.1850868463516235,1.1943720579147339,1.183726191520691,1.1853959560394287,1.1853959560394287,0.0,2600.419921875,2604.2099609375,2600.419921875,2602.419921875,2602.419921875,1385890000.0,1.0
16,1511568000000,32365204890.42657,2017-11-25,1511570000000.0,269710040.2,2017-11-25,159.9949951171875,170.10400390625,159.9949951171875,168.44200134277344,168.44200134277344,64076700,1286.699951171875,1286.699951171875,1286.699951171875,0.0,0.0,0.0,1.1853959560394287,1.1853959560394287,1.1853959560394287,0.0,0.0,0.0,2602.419921875,2602.419921875,2602.419921875,0.0,0.0,1385890000.0,0.0
17,1511654400000,34582223004.4,2017-11-26,1511650000000.0,288185191.2,2017-11-26,168.57200622558594,168.72000122070312,159.76300048828125,163.37399291992188,163.37399291992188,61100400,0.0,0.0,0.0,1293.800048828125,1293.800048828125,0.0,0.0,0.0,0.0,1.1928761005401611,1.1928761005401611,0.0,0.0,0.0,0.0,2602.659912109375,2602.659912109375,1385890000.0,1.0
18,1511740800000,32158723354.415493,2017-11-27,1511740000000.0,267989360.8,2017-11-27,162.91600036621094,173.39199829101562,159.947998046875,173.39199829101562,173.39199829101562,81489696,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1.0,1.1928761005401611,1.1960434913635254,1.1908164024353027,1.1926485300064087,1.1926485300064087,0.0,2602.659912109375,2606.409912109375,2598.8701171875,2601.419921875,2601.419921875,3017720000.0,1.0
19,1511827200000,34256577234.198605,2017-11-28,1511830000000.0,285471476.4,2017-11-28,175.34800720214844,203.2100067138672,173.17300415039062,203.2100067138672,203.2100067138672,179179008,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,275442.0,1.1904053688049316,1.192099690437317,1.1867464780807495,1.1904903650283813,1.1904903650283813,0.0,2605.93994140625,2627.68994140625,2605.43994140625,2627.0400390625,2627.0400390625,3493340000.0,0.0
20,1511913600000,35138607905.0,2017-11-29,1511910000000.0,292821732.0,2017-11-29,203.91299438476562,214.27499389648438,165.33099365234375,168.14999389648438,168.14999389648438,178828000,1293.4000244140625,1296.199951171875,1281.0999755859375,1282.0999755859375,1282.0999755859375,47244.0,1.1849744319915771,1.1884952783584595,1.1820051670074463,1.184805989265442,1.184805989265442,0.0,2627.820068359375,2634.889892578125,2620.320068359375,2626.070068359375,2626.070068359375,4090630000.0,1.0
21,1512000000000,35138607905.0,2017-11-30,1512000000000.0,292821732.0,2017-11-30,170.48599243164062,195.3939971923828,156.531005859375,180.13800048828125,180.13800048828125,128112000,1283.0999755859375,1284.5,1269.699951171875,1273.199951171875,1273.199951171875,3049.0,1.1850025653839111,1.1929757595062256,1.1815024614334106,1.18519926071167,1.18519926071167,0.0,2633.929931640625,2657.739990234375,2633.929931640625,2647.580078125,2647.580078125,4965700000.0,1.0
22,1512086400000,35138607905.0,2017-12-01,1512090000000.0,292821732.0,2017-12-01,179.7220001220703,191.8489990234375,169.76300048828125,190.93800354003906,190.93800354003906,70430496,1274.0999755859375,1288.5999755859375,1271.0,1278.800048828125,1278.800048828125,823.0,1.18990957736969,1.1939870119094849,1.185213327407837,1.1898245811462402,1.1898245811462402,0.0,2645.10009765625,2650.6201171875,2605.52001953125,2642.219970703125,2642.219970703125,3950930000.0,1.0
23,1512172800000,34586874203.954704,2017-12-02,1512170000000.0,288223951.2,2017-12-02,190.83399963378906,205.26400756835938,186.6840057373047,203.03399658203125,203.03399658203125,80791104,1278.800048828125,1278.800048828125,1278.800048828125,0.0,0.0,823.0,1.1898245811462402,1.1898245811462402,1.1898245811462402,0.0,0.0,0.0,2642.219970703125,2642.219970703125,2642.219970703125,0.0,0.0,3950930000.0,0.0
24,1512259200000,35943360787.230774,2017-12-03,1512260000000.0,299528006.1,2017-12-03,203.36500549316406,209.08599853515625,191.2480010986328,200.05099487304688,200.05099487304688,111303000,0.0,0.0,0.0,1272.5,1272.5,823.0,0.0,0.0,0.0,1.1857051849365234,1.1857051849365234,0.0,0.0,0.0,0.0,2657.18994140625,2657.18994140625,3950930000.0,1.0
25,1512345600000,36592359561.82168,2017-12-04,1512350000000.0,304936329.2,2017-12-04,199.56199645996094,210.24200439453125,192.04200744628906,210.24200439453125,210.24200439453125,74534400,1272.5,1276.0999755859375,1270.300048828125,1274.300048828125,1274.300048828125,850.0,1.1857051849365234,1.1878741979599,1.1831238269805908,1.1859863996505737,1.1859863996505737,0.0,2657.18994140625,2665.18994140625,2639.030029296875,2639.43994140625,2639.43994140625,4025840000.0,1.0
26,1512432000000,36180183077.16783,2017-12-05,1512430000000.0,301501525.1,2017-12-05,211.1280059814453,272.64300537109375,208.8939971923828,269.4840087890625,269.4840087890625,352326016,1275.4000244140625,1275.800048828125,1260.0,1261.5999755859375,1261.5999755859375,1499.0,1.186859130859375,1.187930703163147,1.1808885335922241,1.1867746114730835,1.1867746114730835,0.0,2639.780029296875,2648.719970703125,2627.72998046875,2629.570068359375,2629.570068359375,3547570000.0,1.0
27,1512518400000,35217586884.0,2017-12-06,1512520000000.0,293479890.0,2017-12-06,268.16400146484375,316.6679992675781,260.6109924316406,278.68499755859375,278.68499755859375,543884032,1264.9000244140625,1267.800048828125,1261.5999755859375,1262.800048828125,1262.800048828125,373.0,1.183053970336914,1.1848341226577759,1.1781338453292847,1.1832919120788574,1.1832919120788574,0.0,2626.239990234375,2634.409912109375,2624.75,2629.27001953125,2629.27001953125,3253080000.0,1.0
28,1512604800000,35217586884.0,2017-12-07,1512600000000.0,293479890.0,2017-12-07,277.86700439453125,300.3219909667969,263.1730041503906,280.8550109863281,280.8550109863281,299528000,1262.300048828125,1262.4000244140625,1243.9000244140625,1249.800048828125,1249.800048828125,358.0,1.1804981231689453,1.1809163093566895,1.1777175664901733,1.1804285049438477,1.1804285049438477,0.0,2628.3798828125,2640.989990234375,2626.530029296875,2636.97998046875,2636.97998046875,3297060000.0,0.0
29,1512691200000,40680620051.75524,2017-12-08,1512690000000.0,339005166.5,2017-12-08,281.3089904785156,284.8609924316406,250.64999389648438,276.7439880371094,276.7439880371094,201496992,1246.300048828125,1249.300048828125,1241.5,1245.199951171875,1245.199951171875,157.0,1.1774401664733887,1.1777175664901733,1.1731857061386108,1.1772184371948242,1.1772184371948242,0.0,2646.2099609375,2651.64990234375,2644.10009765625,2651.5,2651.5,3126750000.0,0.0
30,1512777600000,45428543233.71831,2017-12-09,1512780000000.0,378571193.1,2017-12-09,277.2659912109375,281.39801025390625,250.38800048828125,262.5329895019531,262.5329895019531,161152000,1245.199951171875,1245.199951171875,1245.199951171875,0.0,0.0,157.0,1.1772184371948242,1.1772184371948242,1.1772184371948242,0.0,0.0,0.0,2651.5,2651.5,2651.5,0.0,0.0,3126750000.0,0.0
31,1512864000000,45393728105.40767,2017-12-10,1512860000000.0,378281067.0,2017-12-10,262.89898681640625,262.89898681640625,220.7689971923828,245.33299255371094,245.33299255371094,142120000,0.0,0.0,0.0,1248.4000244140625,1248.4000244140625,157.0,0.0,0.0,0.0,1.1769275665283203,1.1769275665283203,0.0,0.0,0.0,0.0,2652.18994140625,2652.18994140625,3126750000.0,1.0
32,1512950400000,45162735331.614845,2017-12-11,1512950000000.0,376356127.3,2017-12-11,244.9510040283203,281.0329895019531,244.14300537109375,279.66900634765625,279.66900634765625,152496992,1248.4000244140625,1249.199951171875,1239.9000244140625,1243.699951171875,1243.699951171875,146.0,1.1769275665283203,1.1810418367385864,1.176885962486267,1.1769968271255493,1.1769968271255493,0.0,2652.18994140625,2660.330078125,2651.469970703125,2659.989990234375,2659.989990234375,3141480000.0,1.0
33,1513036800000,45306497628.69686,2017-12-12,1513040000000.0,377554146.4,2017-12-12,281.4909973144531,319.8970031738281,281.18798828125,308.0669860839844,308.0669860839844,271785984,1241.300048828125,1244.4000244140625,1236.5,1238.5,1238.5,692.0,1.1777175664901733,1.1792994737625122,1.1718933582305908,1.1777591705322266,1.1777591705322266,0.0,2661.72998046875,2669.719970703125,2659.780029296875,2664.110107421875,2664.110107421875,3568910000.0,0.0
34,1513123200000,45132191110.37847,2017-12-13,1513120000000.0,376101592.1,2017-12-13,307.4309997558594,330.34600830078125,284.7439880371094,305.7449951171875,305.7449951171875,248583008,1241.9000244140625,1254.5,1239.800048828125,1245.4000244140625,1245.4000244140625,349.0,1.1743566989898682,1.177024483680725,1.1730480194091797,1.1742602586746216,1.1742602586746216,0.0,2667.590087890625,2671.8798828125,2662.85009765625,2662.85009765625,2662.85009765625,3568360000.0,1.0
35,1513209600000,43553629831.62847,2017-12-14,1513210000000.0,362946914.8,2017-12-14,303.2640075683594,335.5270080566406,301.39599609375,325.20599365234375,325.20599365234375,261052992,1252.9000244140625,1257.699951171875,1250.300048828125,1253.800048828125,1253.800048828125,139.0,1.1839923858642578,1.1859863996505737,1.177163004875183,1.1835860013961792,1.1835860013961792,0.0,2665.8701171875,2668.090087890625,2652.010009765625,2652.010009765625,2652.010009765625,3442760000.0,0.0
36,1513296000000,50517794343.176056,2017-12-15,1513300000000.0,420981619.0,2017-12-15,325.6059875488281,326.07598876953125,296.0780029296875,312.3219909667969,312.3219909667969,163054000,1253.0999755859375,1260.300048828125,1253.0999755859375,1254.300048828125,1254.300048828125,578.0,1.1775233745574951,1.1814005374908447,1.1761661767959595,1.1774957180023193,1.1774957180023193,0.0,2660.6298828125,2679.6298828125,2659.139892578125,2675.81005859375,2675.81005859375,5736910000.0,1.0
37,1513382400000,53871466844.628975,2017-12-16,1513380000000.0,448928889.9,2017-12-16,312.6099853515625,331.5429992675781,311.71099853515625,327.3210144042969,327.3210144042969,164860992,1254.300048828125,1254.300048828125,1254.300048828125,0.0,0.0,578.0,1.1774957180023193,1.1774957180023193,1.1774957180023193,0.0,0.0,0.0,2675.81005859375,2675.81005859375,2675.81005859375,0.0,0.0,5736910000.0,1.0
38,1513468800000,56350639069.01743,2017-12-17,1513470000000.0,469588658.4,2017-12-17,328.0580139160156,365.2439880371094,327.2720031738281,351.37298583984375,351.37298583984375,278704992,0.0,0.0,0.0,1256.199951171875,1256.199951171875,578.0,0.0,0.0,0.0,1.1746740341186523,1.1746740341186523,0.0,0.0,0.0,0.0,2685.919921875,2685.919921875,5736910000.0,1.0
39,1513555200000,55619962700.00349,2017-12-18,1513560000000.0,463499688.7,2017-12-18,353.0660095214844,381.5119934082031,332.0920104980469,381.5119934082031,381.5119934082031,217306000,1256.199951171875,1262.4000244140625,1255.699951171875,1262.199951171875,1262.199951171875,45.0,1.1746740341186523,1.18343186378479,1.174315333366394,1.1743566989898682,1.1743566989898682,0.0,2685.919921875,2694.969970703125,2685.919921875,2690.159912109375,2690.159912109375,3727770000.0,0.0
40,1513641600000,54955772035.150345,2017-12-19,1513640000000.0,457964766.5,2017-12-19,381.0660095214844,406.03399658203125,346.9419860839844,377.2359924316406,377.2359924316406,317292000,1261.0999755859375,1264.300048828125,1259.5,1260.699951171875,1260.699951171875,329.0,1.1782865524291992,1.1832919120788574,1.1777037382125854,1.1784253120422363,1.1784253120422363,0.0,2692.7099609375,2694.43994140625,2680.739990234375,2681.469970703125,2681.469970703125,3407680000.0,1.0
41,1513728000000,57157512140.64436,2017-12-20,1513730000000.0,476312600.7,2017-12-20,375.7139892578125,476.39801025390625,329.95001220703125,469.197998046875,469.197998046875,498648000,1261.300048828125,1266.5999755859375,1261.300048828125,1266.0999755859375,1266.0999755859375,63.0,1.183712124824524,1.1901220083236694,1.1830118894577026,1.1841325759887695,1.1841325759887695,0.0,2688.179931640625,2691.010009765625,2676.110107421875,2679.25,2679.25,3246230000.0,0.0
42,1513814400000,55421120558.99306,2017-12-21,1513810000000.0,461842670.9,2017-12-21,470.2869873046875,470.2869873046875,390.5509948730469,417.9800109863281,417.9800109863281,354020992,1266.4000244140625,1267.4000244140625,1264.300048828125,1267.300048828125,1267.300048828125,226.0,1.1877753734588623,1.189202070236206,1.1850166320800781,1.1878176927566528,1.1878176927566528,0.0,2683.02001953125,2692.639892578125,2682.39990234375,2684.570068359375,2684.570068359375,3293130000.0,0.0
43,1513900800000,54155462791.0,2017-12-22,1513900000000.0,451295523.0,2017-12-22,419.52899169921875,423.4219970703125,255.66799926757812,346.1130065917969,346.1130065917969,334616992,1266.300048828125,1276.300048828125,1266.300048828125,1275.4000244140625,1275.4000244140625,119.0,1.185157060623169,1.1861974000930786,1.1817537546157837,1.1857331991195679,1.1857331991195679,0.0,2684.219970703125,2685.35009765625,2678.1298828125,2683.340087890625,2683.340087890625,2401030000.0,1.0
44,1513987200000,54155462791.0,2017-12-23,1513990000000.0,451295523.0,2017-12-23,349.7619934082031,417.6470031738281,344.3810119628906,382.03900146484375,382.03900146484375,190116992,1275.4000244140625,1275.4000244140625,1275.4000244140625,1294.199951171875,1294.199951171875,119.0,1.1857331991195679,1.1857331991195679,1.1857331991195679,1.1939870119094849,1.1939870119094849,0.0,2683.340087890625,2683.340087890625,2683.340087890625,2689.14990234375,2689.14990234375,2401030000.0,0.0
45,1514505600000,67948191946.3369,2017-12-29,1514510000000.0,566234932.4,2017-12-29,381.3030090332031,387.56298828125,358.0710144042969,377.3659973144531,377.3659973144531,173824992,1294.199951171875,1306.300048828125,1294.0,1306.300048828125,1306.300048828125,65.0,1.1939870119094849,1.202284336090088,1.193801760673523,1.1941723823547363,1.1941723823547363,0.0,2689.14990234375,2692.1201171875,2673.610107421875,2673.610107421875,2673.610107421875,2447760000.0,0.0
46,1514592000000,66173349973.63043,2017-12-30,1514590000000.0,551444582.6,2017-12-30,378.52099609375,378.52099609375,319.6090087890625,330.8039855957031,330.8039855957031,140463008,1306.300048828125,1306.300048828125,1306.300048828125,0.0,0.0,65.0,1.1941723823547363,1.1941723823547363,1.1941723823547363,0.0,0.0,0.0,2673.610107421875,2673.610107421875,2673.610107421875,0.0,0.0,2447760000.0,1.0
47,1514678400000,65203038580.375,2017-12-31,1514680000000.0,543358654.3,2017-12-31,329.00201416015625,356.7659912109375,327.4129943847656,349.0260009765625,349.0260009765625,101667000,0.0,0.0,0.0,1320.0,1320.0,65.0,0.0,0.0,0.0,1.2061998844146729,1.2061998844146729,0.0,0.0,0.0,0.0,2697.85009765625,2697.85009765625,2447760000.0,1.0
48,1514937600000,69817224975.74838,2018-01-03,1514940000000.0,581810207.6,2018-01-03,382.7439880371094,418.25799560546875,378.85699462890625,412.06298828125,412.06298828125,180190000,1320.0,1320.0999755859375,1312.0999755859375,1316.199951171875,1316.199951171875,42.0,1.2061998844146729,1.2067092657089233,1.200494647026062,1.2063454389572144,1.2063454389572144,0.0,2697.85009765625,2714.3701171875,2697.77001953125,2713.06005859375,2713.06005859375,3544030000.0,0.0
49,1515024000000,69440631339.46263,2018-01-04,1515020000000.0,578671927.3,2018-01-04,414.4100036621094,419.7179870605469,383.5400085449219,403.0480041503906,403.0480041503906,166108000,1319.4000244140625,1322.0,1319.4000244140625,1319.4000244140625,1319.4000244140625,2.0,1.2011290788650513,1.209189772605896,1.200494647026062,1.2010425329208374,1.2010425329208374,0.0,2719.31005859375,2729.2900390625,2719.070068359375,2723.989990234375,2723.989990234375,3697340000.0,0.0
50,1515110400000,74141391579.59059,2018-01-05,1515110000000.0,617844929.3,2018-01-05,402.3840026855469,407.0350036621094,373.8919982910156,384.9360046386719,384.9360046386719,182618000,1320.300048828125,1320.300048828125,1320.300048828125,1320.300048828125,1320.300048828125,1.0,1.2066218852996826,1.2084592580795288,1.202154278755188,1.2068840265274048,1.2068840265274048,0.0,2731.330078125,2743.449951171875,2727.919921875,2743.14990234375,2743.14990234375,3239280000.0,1.0
51,1515196800000,68414767945.45935,2018-01-06,1515200000000.0,570123065.7,2018-01-06,385.364990234375,452.77099609375,380.2139892578125,452.77099609375,452.77099609375,235391008,1320.300048828125,1320.300048828125,1320.300048828125,0.0,0.0,1.0,1.2068840265274048,1.2068840265274048,1.2068840265274048,0.0,0.0,0.0,2743.14990234375,2743.14990234375,2743.14990234375,0.0,0.0,3239280000.0,1.0
52,1515283200000,69751693237.25874,2018-01-07,1515280000000.0,581264109.8,2018-01-07,456.1510009765625,495.83599853515625,453.3909912109375,459.33099365234375,459.33099365234375,262443008,0.0,0.0,0.0,1319.9000244140625,1319.9000244140625,1.0,0.0,0.0,0.0,1.203948974609375,1.203948974609375,0.0,0.0,0.0,0.0,2742.669921875,2742.669921875,3239280000.0,0.0
53,1515369600000,63178342891.4807,2018-01-08,1515370000000.0,526486190.3,2018-01-08,458.34698486328125,469.7049865722656,357.5409851074219,405.0740051269531,405.0740051269531,220924000,1319.9000244140625,1319.9000244140625,1314.5999755859375,1318.5999755859375,1318.5999755859375,41.0,1.203948974609375,1.2054002285003662,1.195971965789795,1.2037460803985596,1.2037460803985596,0.0,2742.669921875,2748.510009765625,2737.60009765625,2747.7099609375,2747.7099609375,3246160000.0,1.0
54,1515456000000,68968857701.8125,2018-01-09,1515460000000.0,574740480.4,2018-01-09,403.7070007324219,447.6050109863281,398.531005859375,413.3340148925781,413.3340148925781,522438016,1309.5999755859375,1311.699951171875,1309.5999755859375,1311.699951171875,1311.699951171875,16.0,1.1969597339630127,1.1975760459899902,1.1917957067489624,1.1970456838607788,1.1970456838607788,0.0,2751.14990234375,2759.139892578125,2747.860107421875,2751.2900390625,2751.2900390625,3467460000.0,0.0
55,1515542400000,72215805000.0,2018-01-10,1515540000000.0,601798375.0,2018-01-10,413.2489929199219,419.06500244140625,370.5199890136719,407.7409973144531,407.7409973144531,265152000,1320.300048828125,1320.699951171875,1315.300048828125,1317.4000244140625,1317.4000244140625,70.0,1.1929330825805664,1.2016342878341675,1.1924494504928589,1.1929330825805664,1.1929330825805664,0.0,2745.550048828125,2750.800048828125,2736.06005859375,2748.22998046875,2748.22998046875,3579900000.0,0.0
56,1515628800000,72478052396.98264,2018-01-11,1515630000000.0,603983769.7,2018-01-11,406.0840148925781,415.89599609375,346.6940002441406,355.5920104980469,355.5920104980469,187722000,1317.0999755859375,1320.5999755859375,1316.300048828125,1320.5999755859375,1320.5999755859375,9.0,1.1954858303070068,1.2059234380722046,1.1931180953979492,1.1956144571304321,1.1956144571304321,0.0,2752.969970703125,2767.56005859375,2752.780029296875,2767.56005859375,2767.56005859375,3645690000.0,1.0
57,1515715200000,74298812256.2817,2018-01-12,1515720000000.0,619156768.3,2018-01-12,358.6159973144531,394.7829895019531,347.322998046875,394.7829895019531,394.7829895019531,158188992,1327.800048828125,1338.199951171875,1327.800048828125,1333.4000244140625,1333.4000244140625,14.0,1.2042099237442017,1.2156133651733398,1.2041373252868652,1.2042099237442017,1.2042099237442017,0.0,2770.179931640625,2787.85009765625,2769.639892578125,2786.239990234375,2786.239990234375,3587220000.0,1.0
58,1515801600000,75396481203.76596,2018-01-13,1515800000000.0,628304009.6,2018-01-13,393.0400085449219,433.34600830078125,393.0400085449219,420.0539855957031,420.0539855957031,248704992,1333.4000244140625,1333.4000244140625,1333.4000244140625,0.0,0.0,14.0,1.2042099237442017,1.2042099237442017,1.2042099237442017,0.0,0.0,0.0,2786.239990234375,2786.239990234375,2786.239990234375,0.0,0.0,3587220000.0,0.0
59,1515888000000,76694991685.66316,2018-01-14,1515890000000.0,639124930.2,2018-01-14,420.33599853515625,444.0140075683594,384.30499267578125,399.5190124511719,399.5190124511719,180678000,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.2193039655685425,1.2193039655685425,0.0,0.0,0.0,0.0,0.0,0.0,3587220000.0,1.0
60,1515974400000,78392583323.0,2018-01-15,1515970000000.0,653271527.0,2018-01-15,396.0169982910156,444.3429870605469,392.37200927734375,414.57000732421875,414.57000732421875,264782000,0.0,0.0,0.0,1331.0999755859375,1331.0999755859375,14.0,1.2193039655685425,1.2299003601074219,1.2188136577606201,1.2192296981811523,1.2192296981811523,0.0,0.0,0.0,0.0,2798.9599609375,2798.9599609375,3587220000.0,0.0
61,1516060800000,79995827128.38733,2018-01-16,1516060000000.0,666631892.1,2018-01-16,415.9280090332031,418.98699951171875,261.197998046875,320.0369873046875,320.0369873046875,283036000,1331.0999755859375,1335.4000244140625,1331.0,1335.4000244140625,1335.4000244140625,13.0,1.2269939184188843,1.2281240224838257,1.2196757793426514,1.2268433570861816,1.2268433570861816,0.0,2798.9599609375,2807.5400390625,2768.639892578125,2776.419921875,2776.419921875,4362880000.0,0.0
